Timestamp,angeloPrecipUndercatchCorrected-mm,elder_mmHour,Time_vec
2015-12-14 14:00:00,0,0.3427309188,2015-12-14 14:00:00
2015-12-14 15:00:00,0.2054483582,0.3342534756,2015-12-14 15:00:00
2015-12-14 16:00:00,0.6138688956,0.3271384786,2015-12-14 16:00:00
2015-12-14 17:00:00,0.4073008324,0.3242622032,2015-12-14 17:00:00
2015-12-14 18:00:00,0,0.3169958233,2015-12-14 18:00:00
2015-12-14 19:00:00,0,0.3101835921,2015-12-14 19:00:00
2015-12-14 20:00:00,0,0.303371361,2015-12-14 20:00:00
2015-12-14 21:00:00,0,0.2967105127,2015-12-14 21:00:00
2015-12-14 22:00:00,0,0.2903524303,2015-12-14 22:00:00
2015-12-14 23:00:00,0,0.2852054112,2015-12-14 23:00:00
2015-12-15 0:00:00,0,0.2773334997,2015-12-15 0:00:00
2015-12-15 1:00:00,0,0.2723378635,2015-12-15 1:00:00
2015-12-15 2:00:00,0,0.2646173348,2015-12-15 2:00:00
2015-12-15 3:00:00,0,0.2609841449,2015-12-15 3:00:00
2015-12-15 4:00:00,0,0.2561398916,2015-12-15 4:00:00
2015-12-15 5:00:00,0.2020433668,0.2512956383,2015-12-15 5:00:00
2015-12-15 6:00:00,0,0.246602768,2015-12-15 6:00:00
2015-12-15 7:00:00,0,0.2397905368,2015-12-15 7:00:00
2015-12-15 8:00:00,0,0.2373684102,2015-12-15 8:00:00
2015-12-15 9:00:00,0,0.2326755398,2015-12-15 9:00:00
2015-12-15 10:00:00,0,0.2294964986,2015-12-15 10:00:00
2015-12-15 11:00:00,0,0.2246522454,2015-12-15 11:00:00
2015-12-15 12:00:00,0,0.2214732041,2015-12-15 12:00:00
2015-12-15 13:00:00,0,0.2151151217,2015-12-15 13:00:00
2015-12-15 14:00:00,0,0.2119360805,2015-12-15 14:00:00
2015-12-15 15:00:00,0,0.2087570393,2015-12-15 15:00:00
2015-12-15 16:00:00,0,0.2045183177,2015-12-15 16:00:00
2015-12-15 17:00:00,0,0.2023989569,2015-12-15 17:00:00
2015-12-15 18:00:00,0,0.1992199157,2015-12-15 18:00:00
2015-12-15 19:00:00,0,0.1960408745,2015-12-15 19:00:00
2015-12-15 20:00:00,0,0.1949811941,2015-12-15 20:00:00
2015-12-15 21:00:00,0,0.1913480041,2015-12-15 21:00:00
2015-12-15 22:00:00,0,0.1902883237,2015-12-15 22:00:00
